layout,almacen,CAPACITY,zona,MULTIPART,ISACTIVE
3-002-0001-00,Fabrica 1,6,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-002-0002-00,Fabrica 1,6,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-002-0003-00,Fabrica 1,6,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-002-0004-00,Fabrica 1,6,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-002-0005-00,Fabrica 1,6,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-002-0006-00,Fabrica 1,6,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-002-0007-00,Fabrica 1,6,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-002-0008-00,Fabrica 1,6,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-002-0009-00,Fabrica 1,6,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-002-0010-00,Fabrica 1,6,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-002-0011-00,Fabrica 1,6,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-002-0012-00,Fabrica 1,6,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-002-0013-00,Fabrica 1,6,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-002-0014-00,Fabrica 1,6,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-002-0015-00,Fabrica 1,6,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-002-0016-00,Fabrica 1,6,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-002-0017-00,Fabrica 1,6,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-002-0018-00,Fabrica 1,6,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-002-0019-00,Fabrica 1,6,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-002-0020-00,Fabrica 1,6,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-002-0021-00,Fabrica 1,6,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-002-0022-00,Fabrica 1,6,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-002-0023-00,Fabrica 1,6,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-002-0024-00,Fabrica 1,6,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-002-0025-00,Fabrica 1,6,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-002-0026-00,Fabrica 1,6,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-002-0027-00,Fabrica 1,6,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-002-0028-00,Fabrica 1,6,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-002-0029-00,Fabrica 1,6,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-002-0030-00,Fabrica 1,6,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-003-0001-00,Fabrica 1,6,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-003-0002-00,Fabrica 1,9,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-003-0003-00,Fabrica 1,6,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-003-0004-00,Fabrica 1,9,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-003-0005-00,Fabrica 1,6,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-003-0006-00,Fabrica 1,9,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-003-0007-00,Fabrica 1,6,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-003-0008-00,Fabrica 1,9,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-003-0009-00,Fabrica 1,6,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-003-0010-00,Fabrica 1,9,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-003-0011-00,Fabrica 1,6,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-003-0012-00,Fabrica 1,6,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-003-0013-00,Fabrica 1,6,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-003-0014-00,Fabrica 1,6,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-003-0015-00,Fabrica 1,6,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-003-0016-00,Fabrica 1,6,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-003-0017-00,Fabrica 1,6,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-003-0018-00,Fabrica 1,6,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-003-0019-00,Fabrica 1,6,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-003-0020-00,Fabrica 1,6,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-003-0021-00,Fabrica 1,6,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-003-0022-00,Fabrica 1,6,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-003-0023-00,Fabrica 1,6,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-003-0024-00,Fabrica 1,6,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-003-0025-00,Fabrica 1,6,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-003-0026-00,Fabrica 1,6,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-003-0027-00,Fabrica 1,6,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-003-0029-00,Fabrica 1,6,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-004-0001-00,Fabrica 1,6,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-004-0002-00,Fabrica 1,6,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-004-0003-00,Fabrica 1,6,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-004-0004-00,Fabrica 1,6,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-004-0005-00,Fabrica 1,6,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-004-0006-00,Fabrica 1,6,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-004-0007-00,Fabrica 1,6,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-004-0008-00,Fabrica 1,6,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-004-0009-00,Fabrica 1,6,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-004-0010-00,Fabrica 1,6,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-004-0011-00,Fabrica 1,6,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-004-0012-00,Fabrica 1,6,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-004-0013-00,Fabrica 1,6,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-004-0014-00,Fabrica 1,6,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-004-0015-00,Fabrica 1,6,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-004-0016-00,Fabrica 1,6,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-004-0017-00,Fabrica 1,6,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-004-0018-00,Fabrica 1,6,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-004-0019-00,Fabrica 1,6,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-004-0020-00,Fabrica 1,6,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-004-0021-00,Fabrica 1,6,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-004-0022-00,Fabrica 1,6,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-004-0023-00,Fabrica 1,6,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-004-0024-00,Fabrica 1,6,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-004-0025-00,Fabrica 1,6,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-004-0026-00,Fabrica 1,6,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-004-0027-00,Fabrica 1,6,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-004-0028-00,Fabrica 1,6,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-004-0029-00,Fabrica 1,6,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-004-0030-00,Fabrica 1,6,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-005-0001-00,Fabrica 1,12,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-005-0002-00,Fabrica 1,12,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-005-0003-00,Fabrica 1,12,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-005-0004-00,Fabrica 1,12,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-005-0005-00,Fabrica 1,12,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-005-0006-00,Fabrica 1,12,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-005-0007-00,Fabrica 1,12,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-005-0008-00,Fabrica 1,12,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-005-0009-00,Fabrica 1,12,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-005-0010-00,Fabrica 1,12,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-005-0011-00,Fabrica 1,12,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-005-0012-00,Fabrica 1,12,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-005-0013-00,Fabrica 1,12,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-005-0014-00,Fabrica 1,12,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-005-0015-00,Fabrica 1,12,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-005-0016-00,Fabrica 1,12,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-005-0017-00,Fabrica 1,12,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-005-0018-00,Fabrica 1,12,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-005-0019-00,Fabrica 1,12,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-005-0020-00,Fabrica 1,12,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-005-0021-00,Fabrica 1,12,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-005-0022-00,Fabrica 1,12,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-005-0023-00,Fabrica 1,12,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-005-0024-00,Fabrica 1,12,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-005-0025-00,Fabrica 1,12,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-005-0026-00,Fabrica 1,12,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-005-0027-00,Fabrica 1,12,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-005-0028-00,Fabrica 1,12,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-005-0029-00,Fabrica 1,12,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-005-0030-00,Fabrica 1,12,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-006-0001-00,Fabrica 1,6,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-006-0002-00,Fabrica 1,6,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-006-0003-00,Fabrica 1,6,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-006-0004-00,Fabrica 1,6,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-006-0005-00,Fabrica 1,6,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-006-0006-00,Fabrica 1,6,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-006-0007-00,Fabrica 1,6,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-006-0008-00,Fabrica 1,6,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-006-0009-00,Fabrica 1,6,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-006-0010-00,Fabrica 1,6,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-006-0011-00,Fabrica 1,6,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-006-0012-00,Fabrica 1,6,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-006-0013-00,Fabrica 1,6,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-006-0014-00,Fabrica 1,6,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-006-0015-00,Fabrica 1,6,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-006-0016-00,Fabrica 1,6,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-006-0017-00,Fabrica 1,6,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-006-0018-00,Fabrica 1,6,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-006-0020-00,Fabrica 1,6,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-006-0022-00,Fabrica 1,6,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-007-0001-00,Fabrica 1,6,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-007-0002-00,Fabrica 1,9,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-007-0003-00,Fabrica 1,6,ID1-7112ALM-Almoxarifado de Componentes,True,True
3-007-0004-00,Fabrica 1,6,ID1-7112ALM-Almoxarifado de Componentes,True,True
